sample_id,SampleName,BioSample,BioProject
139975,102.100.100/139975,SAMN43483528,PRJNA1122929
139976,102.100.100/139976,SAMN43483529,PRJNA1122929
139984,102.100.100/139984,SAMN43483537,PRJNA1122929
141175,102.100.100/141175,SAMN43483622,PRJNA1122929
141176,102.100.100/141176,SAMN43483623,PRJNA1122929
141243,102.100.100/141243,SAMN43483663,PRJNA1122929
141244,102.100.100/141244,SAMN43483664,PRJNA1122929
141245,102.100.100/141245,SAMN43483665,PRJNA1122929
141246,102.100.100/141246,SAMN43483666,PRJNA1122929
141247,102.100.100/141247,SAMN43483667,PRJNA1122929
141248,102.100.100/141248,SAMN43483668,PRJNA1122929
141249,102.100.100/141249,SAMN43483669,PRJNA1122929
141312,102.100.100/141312,SAMN43483730,PRJNA1122929
141313,102.100.100/141313,SAMN43483731,PRJNA1122929
141314,102.100.100/141314,SAMN43483732,PRJNA1122929
141315,102.100.100/141315,SAMN43483733,PRJNA1122929
141316,102.100.100/141316,SAMN43483734,PRJNA1122929
141317,102.100.100/141317,SAMN43483735,PRJNA1122929
141318,102.100.100/141318,SAMN43483736,PRJNA1122929
141174,102.100.100/141174,SAMN43483621,PRJNA1122929
139971,102.100.100/139971,SAMN43483524,PRJNA1122929
141172,102.100.100/141172,SAMN43483620,PRJNA1122929
141171,102.100.100/141171,SAMN43483619,PRJNA1122929
141170,102.100.100/141170,SAMN43483618,PRJNA1122929
139970,102.100.100/139970,SAMN43483523,PRJNA1122929
141169,102.100.100/141169,SAMN43483617,PRJNA1122929
141168,102.100.100/141168,SAMN43483616,PRJNA1122929
141284,102.100.100/141284,SAMN43483704,PRJNA1122929
139981,102.100.100/139981,SAMN43483534,PRJNA1122929
141283,102.100.100/141283,SAMN43483703,PRJNA1122929
141282,102.100.100/141282,SAMN43483702,PRJNA1122929
139980,102.100.100/139980,SAMN43483533,PRJNA1122929
141281,102.100.100/141281,SAMN43483701,PRJNA1122929
141280,102.100.100/141280,SAMN43483700,PRJNA1122929
139974,102.100.100/139974,SAMN43483527,PRJNA1122929
139979,102.100.100/139979,SAMN43483532,PRJNA1122929
141180,102.100.100/141180,SAMN43483627,PRJNA1122929
141181,102.100.100/141181,SAMN43483628,PRJNA1122929
141182,102.100.100/141182,SAMN43483629,PRJNA1122929
141183,102.100.100/141183,SAMN43483630,PRJNA1122929
141223,102.100.100/141223,SAMN43483652,PRJNA1122929
141224,102.100.100/141224,SAMN43483653,PRJNA1122929
141225,102.100.100/141225,SAMN43483654,PRJNA1122929
141226,102.100.100/141226,SAMN43483655,PRJNA1122929
141236,102.100.100/141236,SAMN43483656,PRJNA1122929
141272,102.100.100/141272,SAMN43483692,PRJNA1122929
141273,102.100.100/141273,SAMN43483693,PRJNA1122929
141274,102.100.100/141274,SAMN43483694,PRJNA1122929
141275,102.100.100/141275,SAMN43483695,PRJNA1122929
139969,102.100.100/139969,SAMN43483522,PRJNA1122929
141160,102.100.100/141160,SAMN43483608,PRJNA1122929
141161,102.100.100/141161,SAMN43483609,PRJNA1122929
141162,102.100.100/141162,SAMN43483610,PRJNA1122929
141163,102.100.100/141163,SAMN43483611,PRJNA1122929
141164,102.100.100/141164,SAMN43483612,PRJNA1122929
141165,102.100.100/141165,SAMN43483613,PRJNA1122929
141166,102.100.100/141166,SAMN43483614,PRJNA1122929
141167,102.100.100/141167,SAMN43483615,PRJNA1122929
141177,102.100.100/141177,SAMN43483624,PRJNA1122929
141178,102.100.100/141178,SAMN43483625,PRJNA1122929
141179,102.100.100/141179,SAMN43483626,PRJNA1122929
139966,102.100.100/139966,SAMN43483519,PRJNA1122929
139967,102.100.100/139967,SAMN43483520,PRJNA1122929
139968,102.100.100/139968,SAMN43483521,PRJNA1122929
141135,102.100.100/141135,SAMN43483583,PRJNA1122929
141136,102.100.100/141136,SAMN43483584,PRJNA1122929
141137,102.100.100/141137,SAMN43483585,PRJNA1122929
141138,102.100.100/141138,SAMN43483586,PRJNA1122929
141139,102.100.100/141139,SAMN43483587,PRJNA1122929
141140,102.100.100/141140,SAMN43483588,PRJNA1122929
141145,102.100.100/141145,SAMN43483593,PRJNA1122929
141146,102.100.100/141146,SAMN43483594,PRJNA1122929
141147,102.100.100/141147,SAMN43483595,PRJNA1122929
141148,102.100.100/141148,SAMN43483596,PRJNA1122929
141149,102.100.100/141149,SAMN43483597,PRJNA1122929
141154,102.100.100/141154,SAMN43483602,PRJNA1122929
141155,102.100.100/141155,SAMN43483603,PRJNA1122929
141156,102.100.100/141156,SAMN43483604,PRJNA1122929
141157,102.100.100/141157,SAMN43483605,PRJNA1122929
141158,102.100.100/141158,SAMN43483606,PRJNA1122929
141159,102.100.100/141159,SAMN43483607,PRJNA1122929
139958,102.100.100/139958,SAMN43483512,PRJNA1122929
139965,102.100.100/139965,SAMN43483518,PRJNA1122929
141125,102.100.100/141125,SAMN43483574,PRJNA1122929
141126,102.100.100/141126,SAMN43483575,PRJNA1122929
141127,102.100.100/141127,SAMN43483576,PRJNA1122929
141128,102.100.100/141128,SAMN43483577,PRJNA1122929
141129,102.100.100/141129,SAMN43483578,PRJNA1122929
141130,102.100.100/141130,SAMN43483579,PRJNA1122929
141131,102.100.100/141131,SAMN43483580,PRJNA1122929
141133,102.100.100/141133,SAMN43483581,PRJNA1122929
141134,102.100.100/141134,SAMN43483582,PRJNA1122929
139963,102.100.100/139963,SAMN43483517,PRJNA1122929
139982,102.100.100/139982,SAMN43483535,PRJNA1122929
139996,102.100.100/139996,SAMN43483545,PRJNA1122929
140016,102.100.100/140016,SAMN43483565,PRJNA1122929
140017,102.100.100/140017,SAMN43483566,PRJNA1122929
140018,102.100.100/140018,SAMN43483567,PRJNA1122929
140019,102.100.100/140019,SAMN43483568,PRJNA1122929
141120,102.100.100/141120,SAMN43483569,PRJNA1122929
141121,102.100.100/141121,SAMN43483570,PRJNA1122929
141122,102.100.100/141122,SAMN43483571,PRJNA1122929
141123,102.100.100/141123,SAMN43483572,PRJNA1122929
141124,102.100.100/141124,SAMN43483573,PRJNA1122929
141291,102.100.100/141291,SAMN43483710,PRJNA1122929
141292,102.100.100/141292,SAMN43483711,PRJNA1122929
141293,102.100.100/141293,SAMN43483712,PRJNA1122929
141294,102.100.100/141294,SAMN43483713,PRJNA1122929
141295,102.100.100/141295,SAMN43483714,PRJNA1122929
141296,102.100.100/141296,SAMN43483715,PRJNA1122929
141290,102.100.100/141290,SAMN43483709,PRJNA1122929
141289,102.100.100/141289,SAMN43483708,PRJNA1122929
141288,102.100.100/141288,SAMN43483707,PRJNA1122929
141287,102.100.100/141287,SAMN43483706,PRJNA1122929
141286,102.100.100/141286,SAMN43483705,PRJNA1122929
141267,102.100.100/141267,SAMN43483687,PRJNA1122929
141266,102.100.100/141266,SAMN43483686,PRJNA1122929
141265,102.100.100/141265,SAMN43483685,PRJNA1122929
141264,102.100.100/141264,SAMN43483684,PRJNA1122929
139978,102.100.100/139978,SAMN43483531,PRJNA1122929
141263,102.100.100/141263,SAMN43483683,PRJNA1122929
139977,102.100.100/139977,SAMN43483530,PRJNA1122929
141203,102.100.100/141203,SAMN43483650,PRJNA1122929
141204,102.100.100/141204,SAMN43483651,PRJNA1122929
141237,102.100.100/141237,SAMN43483657,PRJNA1122929
141238,102.100.100/141238,SAMN43483658,PRJNA1122929
141239,102.100.100/141239,SAMN43483659,PRJNA1122929
141240,102.100.100/141240,SAMN43483660,PRJNA1122929
141241,102.100.100/141241,SAMN43483661,PRJNA1122929
141242,102.100.100/141242,SAMN43483662,PRJNA1122929
141250,102.100.100/141250,SAMN43483670,PRJNA1122929
141251,102.100.100/141251,SAMN43483671,PRJNA1122929
141252,102.100.100/141252,SAMN43483672,PRJNA1122929
141253,102.100.100/141253,SAMN43483673,PRJNA1122929
141260,102.100.100/141260,SAMN43483680,PRJNA1122929
141261,102.100.100/141261,SAMN43483681,PRJNA1122929
141262,102.100.100/141262,SAMN43483682,PRJNA1122929
141202,102.100.100/141202,SAMN43483649,PRJNA1122929
141201,102.100.100/141201,SAMN43483648,PRJNA1122929
139973,102.100.100/139973,SAMN43483526,PRJNA1122929
141200,102.100.100/141200,SAMN43483647,PRJNA1122929
141199,102.100.100/141199,SAMN43483646,PRJNA1122929
141198,102.100.100/141198,SAMN43483645,PRJNA1122929
141197,102.100.100/141197,SAMN43483644,PRJNA1122929
141196,102.100.100/141196,SAMN43483643,PRJNA1122929
141195,102.100.100/141195,SAMN43483642,PRJNA1122929
141194,102.100.100/141194,SAMN43483641,PRJNA1122929
141193,102.100.100/141193,SAMN43483640,PRJNA1122929
141192,102.100.100/141192,SAMN43483639,PRJNA1122929
141191,102.100.100/141191,SAMN43483638,PRJNA1122929
139972,102.100.100/139972,SAMN43483525,PRJNA1122929
140012,102.100.100/140012,SAMN43483561,PRJNA1122929
140013,102.100.100/140013,SAMN43483562,PRJNA1122929
140014,102.100.100/140014,SAMN43483563,PRJNA1122929
140015,102.100.100/140015,SAMN43483564,PRJNA1122929
141141,102.100.100/141141,SAMN43483589,PRJNA1122929
141142,102.100.100/141142,SAMN43483590,PRJNA1122929
141143,102.100.100/141143,SAMN43483591,PRJNA1122929
141144,102.100.100/141144,SAMN43483592,PRJNA1122929
141150,102.100.100/141150,SAMN43483598,PRJNA1122929
141151,102.100.100/141151,SAMN43483599,PRJNA1122929
141152,102.100.100/141152,SAMN43483600,PRJNA1122929
141153,102.100.100/141153,SAMN43483601,PRJNA1122929
141190,102.100.100/141190,SAMN43483637,PRJNA1122929
140011,102.100.100/140011,SAMN43483560,PRJNA1122929
139995,102.100.100/139995,SAMN43483544,PRJNA1122929
139994,102.100.100/139994,SAMN43483543,PRJNA1122929
141311,102.100.100/141311,SAMN43483729,PRJNA1122929
141310,102.100.100/141310,SAMN43483728,PRJNA1122929
139983,102.100.100/139983,SAMN43483536,PRJNA1122929
141309,102.100.100/141309,SAMN43483727,PRJNA1122929
141308,102.100.100/141308,SAMN43483726,PRJNA1122929
141307,102.100.100/141307,SAMN43483725,PRJNA1122929
141306,102.100.100/141306,SAMN43483724,PRJNA1122929
141305,102.100.100/141305,SAMN43483723,PRJNA1122929
141304,102.100.100/141304,SAMN43483722,PRJNA1122929
141303,102.100.100/141303,SAMN43483721,PRJNA1122929
141268,102.100.100/141268,SAMN43483688,PRJNA1122929
141269,102.100.100/141269,SAMN43483689,PRJNA1122929
141270,102.100.100/141270,SAMN43483690,PRJNA1122929
141271,102.100.100/141271,SAMN43483691,PRJNA1122929
141276,102.100.100/141276,SAMN43483696,PRJNA1122929
141277,102.100.100/141277,SAMN43483697,PRJNA1122929
141278,102.100.100/141278,SAMN43483698,PRJNA1122929
141279,102.100.100/141279,SAMN43483699,PRJNA1122929
141297,102.100.100/141297,SAMN43483716,PRJNA1122929
141298,102.100.100/141298,SAMN43483717,PRJNA1122929
141299,102.100.100/141299,SAMN43483718,PRJNA1122929
141300,102.100.100/141300,SAMN43483719,PRJNA1122929
141302,102.100.100/141302,SAMN43483720,PRJNA1122929
141259,102.100.100/141259,SAMN43483679,PRJNA1122929
141258,102.100.100/141258,SAMN43483678,PRJNA1122929
141257,102.100.100/141257,SAMN43483677,PRJNA1122929
141256,102.100.100/141256,SAMN43483676,PRJNA1122929
141255,102.100.100/141255,SAMN43483675,PRJNA1122929
141254,102.100.100/141254,SAMN43483674,PRJNA1122929
141189,102.100.100/141189,SAMN43483636,PRJNA1122929
141188,102.100.100/141188,SAMN43483635,PRJNA1122929
141187,102.100.100/141187,SAMN43483634,PRJNA1122929
141186,102.100.100/141186,SAMN43483633,PRJNA1122929
141185,102.100.100/141185,SAMN43483632,PRJNA1122929
141184,102.100.100/141184,SAMN43483631,PRJNA1122929
140010,102.100.100/140010,SAMN43483559,PRJNA1122929
140009,102.100.100/140009,SAMN43483558,PRJNA1122929
139962,102.100.100/139962,SAMN43483516,PRJNA1122929
140008,102.100.100/140008,SAMN43483557,PRJNA1122929
140007,102.100.100/140007,SAMN43483556,PRJNA1122929
140006,102.100.100/140006,SAMN43483555,PRJNA1122929
140005,102.100.100/140005,SAMN43483554,PRJNA1122929
140004,102.100.100/140004,SAMN43483553,PRJNA1122929
140003,102.100.100/140003,SAMN43483552,PRJNA1122929
140002,102.100.100/140002,SAMN43483551,PRJNA1122929
140001,102.100.100/140001,SAMN43483550,PRJNA1122929
140000,102.100.100/140000,SAMN43483549,PRJNA1122929
139999,102.100.100/139999,SAMN43483548,PRJNA1122929
139998,102.100.100/139998,SAMN43483547,PRJNA1122929
139997,102.100.100/139997,SAMN43483546,PRJNA1122929
141319,102.100.100/141319,SAMN43483981,PRJNA1122929
400824,102.100.100/400824,SAMN43484162,PRJNA1122929
400823,102.100.100/400823,SAMN43484161,PRJNA1122929
400822,102.100.100/400822,SAMN43484160,PRJNA1122929
400820,102.100.100/400820,SAMN43484159,PRJNA1122929
139720,102.100.100/139720,SAMN43483963,PRJNA1122929
400819,102.100.100/400819,SAMN43484158,PRJNA1122929
400818,102.100.100/400818,SAMN43484157,PRJNA1122929
400812,102.100.100/400812,SAMN43484152,PRJNA1122929
400811,102.100.100/400811,SAMN43484151,PRJNA1122929
400810,102.100.100/400810,SAMN43484150,PRJNA1122929
400809,102.100.100/400809,SAMN43484149,PRJNA1122929
400791,102.100.100/400791,SAMN43484134,PRJNA1122929
400778,102.100.100/400778,SAMN43484121,PRJNA1122929
400760,102.100.100/400760,SAMN43484103,PRJNA1122929
400805,102.100.100/400805,SAMN43484148,PRJNA1122929
400804,102.100.100/400804,SAMN43484147,PRJNA1122929
400790,102.100.100/400790,SAMN43484133,PRJNA1122929
139886,102.100.100/139886,SAMN43483979,PRJNA1122929
400789,102.100.100/400789,SAMN43484132,PRJNA1122929
400788,102.100.100/400788,SAMN43484131,PRJNA1122929
400787,102.100.100/400787,SAMN43484130,PRJNA1122929
400786,102.100.100/400786,SAMN43484129,PRJNA1122929
400785,102.100.100/400785,SAMN43484128,PRJNA1122929
139885,102.100.100/139885,SAMN43483978,PRJNA1122929
400777,102.100.100/400777,SAMN43484120,PRJNA1122929
400776,102.100.100/400776,SAMN43484119,PRJNA1122929
400775,102.100.100/400775,SAMN43484118,PRJNA1122929
139884,102.100.100/139884,SAMN43483977,PRJNA1122929
400774,102.100.100/400774,SAMN43484117,PRJNA1122929
400773,102.100.100/400773,SAMN43484116,PRJNA1122929
400772,102.100.100/400772,SAMN43484115,PRJNA1122929
400759,102.100.100/400759,SAMN43484102,PRJNA1122929
139858,102.100.100/139858,SAMN43483973,PRJNA1122929
400752,102.100.100/400752,SAMN43484101,PRJNA1122929
139882,102.100.100/139882,SAMN43483975,PRJNA1122929
400751,102.100.100/400751,SAMN43484100,PRJNA1122929
400747,102.100.100/400747,SAMN43484099,PRJNA1122929
400746,102.100.100/400746,SAMN43484098,PRJNA1122929
400745,102.100.100/400745,SAMN43484097,PRJNA1122929
400722,102.100.100/400722,SAMN43484074,PRJNA1122929
400721,102.100.100/400721,SAMN43484073,PRJNA1122929
400720,102.100.100/400720,SAMN43484072,PRJNA1122929
139857,102.100.100/139857,SAMN43483972,PRJNA1122929
400719,102.100.100/400719,SAMN43484071,PRJNA1122929
400718,102.100.100/400718,SAMN43484070,PRJNA1122929
400717,102.100.100/400717,SAMN43484069,PRJNA1122929
139855,102.100.100/139855,SAMN43483970,PRJNA1122929
139856,102.100.100/139856,SAMN43483971,PRJNA1122929
139881,102.100.100/139881,SAMN43483974,PRJNA1122929
400696,102.100.100/400696,SAMN43484050,PRJNA1122929
400697,102.100.100/400697,SAMN43484051,PRJNA1122929
400698,102.100.100/400698,SAMN43484052,PRJNA1122929
400699,102.100.100/400699,SAMN43484053,PRJNA1122929
400701,102.100.100/400701,SAMN43484055,PRJNA1122929
400702,102.100.100/400702,SAMN43484056,PRJNA1122929
400703,102.100.100/400703,SAMN43484057,PRJNA1122929
400704,102.100.100/400704,SAMN43484058,PRJNA1122929
400705,102.100.100/400705,SAMN43484059,PRJNA1122929
400706,102.100.100/400706,SAMN43484060,PRJNA1122929
400709,102.100.100/400709,SAMN43484061,PRJNA1122929
400716,102.100.100/400716,SAMN43484068,PRJNA1122929
400730,102.100.100/400730,SAMN43484082,PRJNA1122929
400731,102.100.100/400731,SAMN43484083,PRJNA1122929
400732,102.100.100/400732,SAMN43484084,PRJNA1122929
400733,102.100.100/400733,SAMN43484085,PRJNA1122929
400734,102.100.100/400734,SAMN43484086,PRJNA1122929
400735,102.100.100/400735,SAMN43484087,PRJNA1122929
400736,102.100.100/400736,SAMN43484088,PRJNA1122929
400737,102.100.100/400737,SAMN43484089,PRJNA1122929
139721,102.100.100/139721,SAMN43483964,PRJNA1122929
139723,102.100.100/139723,SAMN43483966,PRJNA1122929
141321,102.100.100/141321,SAMN43483983,PRJNA1122929
141322,102.100.100/141322,SAMN43483984,PRJNA1122929
141323,102.100.100/141323,SAMN43483985,PRJNA1122929
141340,102.100.100/141340,SAMN43484002,PRJNA1122929
141341,102.100.100/141341,SAMN43484003,PRJNA1122929
141342,102.100.100/141342,SAMN43484004,PRJNA1122929
141343,102.100.100/141343,SAMN43484005,PRJNA1122929
141344,102.100.100/141344,SAMN43484006,PRJNA1122929
400700,102.100.100/400700,SAMN43484054,PRJNA1122929
400888,102.100.100/400888,SAMN43484186,PRJNA1122929
139887,102.100.100/139887,SAMN43483980,PRJNA1122929
141320,102.100.100/141320,SAMN43483982,PRJNA1122929
400744,102.100.100/400744,SAMN43484096,PRJNA1122929
400797,102.100.100/400797,SAMN43484140,PRJNA1122929
400798,102.100.100/400798,SAMN43484141,PRJNA1122929
400799,102.100.100/400799,SAMN43484142,PRJNA1122929
400800,102.100.100/400800,SAMN43484143,PRJNA1122929
400801,102.100.100/400801,SAMN43484144,PRJNA1122929
400802,102.100.100/400802,SAMN43484145,PRJNA1122929
400803,102.100.100/400803,SAMN43484146,PRJNA1122929
400835,102.100.100/400835,SAMN43484169,PRJNA1122929
400836,102.100.100/400836,SAMN43484170,PRJNA1122929
400837,102.100.100/400837,SAMN43484171,PRJNA1122929
400838,102.100.100/400838,SAMN43484172,PRJNA1122929
400839,102.100.100/400839,SAMN43484173,PRJNA1122929
400841,102.100.100/400841,SAMN43484174,PRJNA1122929
400842,102.100.100/400842,SAMN43484175,PRJNA1122929
400863,102.100.100/400863,SAMN43484183,PRJNA1122929
400864,102.100.100/400864,SAMN43484184,PRJNA1122929
400887,102.100.100/400887,SAMN43484185,PRJNA1122929
400743,102.100.100/400743,SAMN43484095,PRJNA1122929
400742,102.100.100/400742,SAMN43484094,PRJNA1122929
400741,102.100.100/400741,SAMN43484093,PRJNA1122929
400740,102.100.100/400740,SAMN43484092,PRJNA1122929
400739,102.100.100/400739,SAMN43484091,PRJNA1122929
400738,102.100.100/400738,SAMN43484090,PRJNA1122929
400715,102.100.100/400715,SAMN43484067,PRJNA1122929
400714,102.100.100/400714,SAMN43484066,PRJNA1122929
400713,102.100.100/400713,SAMN43484065,PRJNA1122929
400712,102.100.100/400712,SAMN43484064,PRJNA1122929
400711,102.100.100/400711,SAMN43484063,PRJNA1122929
400685,102.100.100/400685,SAMN43484039,PRJNA1122929
400695,102.100.100/400695,SAMN43484049,PRJNA1122929
400694,102.100.100/400694,SAMN43484048,PRJNA1122929
400693,102.100.100/400693,SAMN43484047,PRJNA1122929
400692,102.100.100/400692,SAMN43484046,PRJNA1122929
400684,102.100.100/400684,SAMN43484038,PRJNA1122929
139726,102.100.100/139726,SAMN43483969,PRJNA1122929
139719,102.100.100/139719,SAMN43483962,PRJNA1122929
400683,102.100.100/400683,SAMN43484037,PRJNA1122929
400682,102.100.100/400682,SAMN43484036,PRJNA1122929
400681,102.100.100/400681,SAMN43484035,PRJNA1122929
400680,102.100.100/400680,SAMN43484034,PRJNA1122929
400679,102.100.100/400679,SAMN43484033,PRJNA1122929
400710,102.100.100/400710,SAMN43484062,PRJNA1122929
400691,102.100.100/400691,SAMN43484045,PRJNA1122929
400690,102.100.100/400690,SAMN43484044,PRJNA1122929
400689,102.100.100/400689,SAMN43484043,PRJNA1122929
400688,102.100.100/400688,SAMN43484042,PRJNA1122929
400687,102.100.100/400687,SAMN43484041,PRJNA1122929
400686,102.100.100/400686,SAMN43484040,PRJNA1122929
400670,102.100.100/400670,SAMN43484026,PRJNA1122929
400678,102.100.100/400678,SAMN43484032,PRJNA1122929
139725,102.100.100/139725,SAMN43483968,PRJNA1122929
400669,102.100.100/400669,SAMN43484025,PRJNA1122929
400668,102.100.100/400668,SAMN43484024,PRJNA1122929
400667,102.100.100/400667,SAMN43484023,PRJNA1122929
400666,102.100.100/400666,SAMN43484022,PRJNA1122929
400665,102.100.100/400665,SAMN43484021,PRJNA1122929
400659,102.100.100/400659,SAMN43484015,PRJNA1122929
400658,102.100.100/400658,SAMN43484014,PRJNA1122929
400657,102.100.100/400657,SAMN43484013,PRJNA1122929
139724,102.100.100/139724,SAMN43483967,PRJNA1122929
400656,102.100.100/400656,SAMN43484012,PRJNA1122929
400655,102.100.100/400655,SAMN43484011,PRJNA1122929
141327,102.100.100/141327,SAMN43483989,PRJNA1122929
141326,102.100.100/141326,SAMN43483988,PRJNA1122929
141325,102.100.100/141325,SAMN43483987,PRJNA1122929
141324,102.100.100/141324,SAMN43483986,PRJNA1122929
400851,102.100.100/400851,SAMN43484182,PRJNA1122929
400850,102.100.100/400850,SAMN43484181,PRJNA1122929
400849,102.100.100/400849,SAMN43484180,PRJNA1122929
400847,102.100.100/400847,SAMN43484179,PRJNA1122929
400846,102.100.100/400846,SAMN43484178,PRJNA1122929
400845,102.100.100/400845,SAMN43484177,PRJNA1122929
400843,102.100.100/400843,SAMN43484176,PRJNA1122929
400834,102.100.100/400834,SAMN43484168,PRJNA1122929
400833,102.100.100/400833,SAMN43484167,PRJNA1122929
400832,102.100.100/400832,SAMN43484166,PRJNA1122929
400828,102.100.100/400828,SAMN43484165,PRJNA1122929
400827,102.100.100/400827,SAMN43484164,PRJNA1122929
400826,102.100.100/400826,SAMN43484163,PRJNA1122929
400796,102.100.100/400796,SAMN43484139,PRJNA1122929
400795,102.100.100/400795,SAMN43484138,PRJNA1122929
